Word,Landmark Index,X Coordinate,Y Coordinate,Z Coordinate
Car Accident ,12,0.516742,0.654065,-0.013654
Car Accident ,13,0.491347,0.741142,-0.019371
Car Accident ,14,0.483510,0.678999,-0.011344
Car Accident ,15,0.500128,0.679883,-0.002418
Car Accident ,16,0.511960,0.701217,-0.000808
Car Accident ,17,0.487473,0.777789,-0.016552
Car Accident ,18,0.482935,0.725599,-0.009719
Car Accident ,19,0.497493,0.726049,-0.000757
Car Accident ,20,0.507987,0.743127,0.004190
Car Accident ,0,0.591413,0.802822,-0.000000
Car Accident ,1,0.593963,0.679347,-0.003357
Car Accident ,2,0.564507,0.589280,-0.006315
Car Accident ,3,0.523660,0.536452,-0.006813
Car Accident ,4,0.494157,0.547496,-0.005785
Car Accident ,5,0.523223,0.644300,-0.024016
Car Accident ,6,0.490131,0.575752,-0.029422
Car Accident ,7,0.514077,0.582968,-0.030279
Car Accident ,8,0.531381,0.610003,-0.029408
Car Accident ,9,0.501715,0.697425,-0.022576
Car Accident ,10,0.485846,0.626812,-0.018602
Car Accident ,11,0.505568,0.630363,-0.013877
Car Accident ,12,0.516731,0.655234,-0.013598
Car Accident ,13,0.491435,0.742638,-0.019377
Car Accident ,14,0.483321,0.679595,-0.011352
Car Accident ,15,0.499910,0.680683,-0.002367
Car Accident ,16,0.511740,0.702327,-0.000735
Car Accident ,17,0.487368,0.779045,-0.016535
Car Accident ,18,0.482956,0.726340,-0.009711
Car Accident ,19,0.497404,0.726893,-0.000812
Car Accident ,20,0.507769,0.744114,0.004052
Car Accident ,0,0.591545,0.804755,-0.000000
Car Accident ,1,0.594439,0.681341,-0.003259
Car Accident ,2,0.564867,0.590789,-0.006037
Car Accident ,3,0.523891,0.537810,-0.006387
Car Accident ,4,0.494425,0.548210,-0.005232
Car Accident ,5,0.522999,0.645674,-0.023466
Car Accident ,6,0.490182,0.577820,-0.028732
Car Accident ,7,0.514058,0.584867,-0.029632
Car Accident ,8,0.531476,0.611793,-0.028813
Car Accident ,9,0.501648,0.699018,-0.022051
Car Accident ,10,0.486187,0.629115,-0.017956
Car Accident ,11,0.505808,0.632434,-0.013387
Car Accident ,12,0.516827,0.657109,-0.013258
Car Accident ,13,0.491540,0.744362,-0.018892
Car Accident ,14,0.483802,0.681722,-0.010855
Car Accident ,15,0.500347,0.682650,-0.002012
Car Accident ,16,0.512096,0.704207,-0.000493
Car Accident ,17,0.487573,0.780842,-0.016084
Car Accident ,18,0.483450,0.728293,-0.009230
Car Accident ,19,0.497941,0.728790,-0.000359
Car Accident ,20,0.508334,0.745866,0.004483
Car Accident ,0,0.591630,0.805494,-0.000000
Car Accident ,1,0.594733,0.681724,-0.004160
Car Accident ,2,0.565124,0.590727,-0.007441
Car Accident ,3,0.523525,0.538140,-0.008088
Car Accident ,4,0.493956,0.550247,-0.007180
Car Accident ,5,0.523960,0.647450,-0.024719
Car Accident ,6,0.490434,0.578910,-0.030605
Car Accident ,7,0.514489,0.585588,-0.031885
Car Accident ,8,0.532069,0.612458,-0.031291
Car Accident ,9,0.502289,0.700743,-0.023023
Car Accident ,10,0.486156,0.629818,-0.019783
Car Accident ,11,0.505978,0.633249,-0.015543
Car Accident ,12,0.517187,0.658425,-0.015469
Car Accident ,13,0.491747,0.745830,-0.019634
Car Accident ,14,0.483291,0.682249,-0.012239
Car Accident ,15,0.499886,0.683379,-0.003487
Car Accident ,16,0.511666,0.705281,-0.001867
Car Accident ,17,0.487383,0.782192,-0.016657
Car Accident ,18,0.482788,0.729190,-0.010358
Car Accident ,19,0.497244,0.729771,-0.001684
Car Accident ,20,0.507598,0.747205,0.003106
Car Accident ,0,0.591748,0.807752,-0.000000
Car Accident ,1,0.595269,0.684769,-0.004348
Car Accident ,2,0.565925,0.594435,-0.007771
Car Accident ,3,0.524410,0.540980,-0.008584
Car Accident ,4,0.494334,0.551969,-0.007773
Car Accident ,5,0.525124,0.649289,-0.024965
Car Accident ,6,0.490443,0.581022,-0.031089
Car Accident ,7,0.514716,0.587756,-0.032351
Car Accident ,8,0.532575,0.614746,-0.031666
Car Accident ,9,0.503139,0.702238,-0.023276
Car Accident ,10,0.486195,0.631410,-0.020379
Car Accident ,11,0.506221,0.634937,-0.016137
Car Accident ,12,0.517355,0.660246,-0.015983
Car Accident ,13,0.492403,0.747266,-0.019935
Car Accident ,14,0.482996,0.682698,-0.013060
Car Accident ,15,0.499795,0.683682,-0.004390
Car Accident ,16,0.511553,0.705699,-0.002701
Car Accident ,17,0.487861,0.783401,-0.016982
Car Accident ,18,0.482537,0.729332,-0.011267
Car Accident ,19,0.496934,0.730302,-0.002783
Car Accident ,20,0.507037,0.748450,0.001970
Car Accident ,0,0.592703,0.811525,-0.000000
Car Accident ,1,0.596335,0.689195,-0.003668
Car Accident ,2,0.565965,0.598300,-0.006490
Car Accident ,3,0.524206,0.544195,-0.007043
Car Accident ,4,0.494228,0.556105,-0.006210
Car Accident ,5,0.524973,0.650138,-0.022613
Car Accident ,6,0.490534,0.583770,-0.028747
Car Accident ,7,0.514198,0.591532,-0.030698
Car Accident ,8,0.532133,0.617877,-0.030545
Car Accident ,9,0.503489,0.703764,-0.021358
Car Accident ,10,0.486468,0.635503,-0.018391
Car Accident ,11,0.506225,0.639463,-0.014534
Car Accident ,12,0.517763,0.664004,-0.014576
Car Accident ,13,0.493144,0.750304,-0.018583
Car Accident ,14,0.483613,0.688194,-0.011643
Car Accident ,15,0.500130,0.689430,-0.003114
Car Accident ,16,0.512151,0.711013,-0.001443
Car Accident ,17,0.488861,0.787973,-0.016210
Car Accident ,18,0.483762,0.735459,-0.010170
Car Accident ,19,0.498040,0.736445,-0.001533
Car Accident ,20,0.508192,0.753907,0.003331
Car Accident ,0,0.593419,0.815959,-0.000000
Car Accident ,1,0.596965,0.693628,-0.003881
Car Accident ,2,0.566702,0.602442,-0.006935
Car Accident ,3,0.524510,0.547107,-0.007425
Car Accident ,4,0.494192,0.558705,-0.006450
Car Accident ,5,0.525314,0.653359,-0.024928
Car Accident ,6,0.490828,0.587205,-0.030268
Car Accident ,7,0.514719,0.594761,-0.030834
Car Accident ,8,0.532583,0.621040,-0.029863
Car Accident ,9,0.503876,0.707557,-0.023444
Car Accident ,10,0.487502,0.638541,-0.020016
Car Accident ,11,0.507436,0.643002,-0.015320
Car Accident ,12,0.518769,0.667803,-0.015000
Car Accident ,13,0.493628,0.754508,-0.020191
Car Accident ,14,0.485003,0.691751,-0.012816
Car Accident ,15,0.501746,0.693589,-0.003671
Car Accident ,16,0.513724,0.715661,-0.001854
Car Accident ,17,0.489413,0.792918,-0.017319
Car Accident ,18,0.485199,0.739392,-0.011067
Car Accident ,19,0.499786,0.740835,-0.002166
Car Accident ,20,0.509924,0.758331,0.002751
Car Accident ,0,0.593304,0.823555,-0.000000
Car Accident ,1,0.597327,0.701591,-0.003874
Car Accident ,2,0.566672,0.609268,-0.006848
Car Accident ,3,0.524285,0.553508,-0.007363
Car Accident ,4,0.493872,0.565584,-0.006416
Car Accident ,5,0.525045,0.661099,-0.024565
Car Accident ,6,0.489130,0.594171,-0.030803
Car Accident ,7,0.512687,0.601968,-0.032121
Car Accident ,8,0.531178,0.628652,-0.031453
Car Accident ,9,0.503888,0.716084,-0.023192
Car Accident ,10,0.487232,0.646491,-0.020747
Car Accident ,11,0.507323,0.651582,-0.016550
Car Accident ,12,0.519334,0.677166,-0.016256
Car Accident ,13,0.493657,0.763158,-0.020188
Car Accident ,14,0.485460,0.699855,-0.013370
Car Accident ,15,0.501996,0.702481,-0.004367
Car Accident ,16,0.514058,0.725188,-0.002455
Car Accident ,17,0.489129,0.801795,-0.017626
Car Accident ,18,0.485849,0.748106,-0.011576
Car Accident ,19,0.500480,0.750389,-0.002827
Car Accident ,20,0.510644,0.768224,0.002065
Car Accident ,0,0.593704,0.831718,-0.000000
Car Accident ,1,0.597294,0.708645,-0.005381
Car Accident ,2,0.565907,0.614808,-0.009381
Car Accident ,3,0.522757,0.557479,-0.010668
Car Accident ,4,0.491162,0.570226,-0.010355
Car Accident ,5,0.524942,0.669975,-0.026766
Car Accident ,6,0.488738,0.599948,-0.034399
Car Accident ,7,0.513618,0.609562,-0.036763
Car Accident ,8,0.532436,0.637641,-0.036717
Car Accident ,9,0.503356,0.725972,-0.025023
Car Accident ,10,0.486117,0.653429,-0.024018
Car Accident ,11,0.506900,0.660156,-0.020476
Car Accident ,12,0.519077,0.687330,-0.020427
Car Accident ,13,0.492360,0.773464,-0.021761
Car Accident ,14,0.483866,0.708248,-0.015755
Car Accident ,15,0.500710,0.711870,-0.006905
Car Accident ,16,0.512711,0.735393,-0.004941
Car Accident ,17,0.486979,0.812036,-0.019084
Car Accident ,18,0.483492,0.757640,-0.013404
Car Accident ,19,0.498114,0.760691,-0.004860
Car Accident ,20,0.508098,0.779378,-0.000095
Car Accident ,0,0.593821,0.846036,-0.000000
Car Accident ,1,0.597532,0.719877,-0.006183
Car Accident ,2,0.566558,0.624677,-0.010620
Car Accident ,3,0.523037,0.566122,-0.012750
Car Accident ,4,0.490384,0.580287,-0.013399
Car Accident ,5,0.524250,0.683287,-0.023418
Car Accident ,6,0.487322,0.611444,-0.031923
Car Accident ,7,0.512136,0.619557,-0.036300
Car Accident ,8,0.530966,0.647116,-0.037714
Car Accident ,9,0.502844,0.740413,-0.022126
Car Accident ,10,0.482297,0.664306,-0.023378
Car Accident ,11,0.503908,0.669667,-0.022441
Car Accident ,12,0.517416,0.698728,-0.023481
Car Accident ,13,0.491522,0.788976,-0.019632
Car Accident ,14,0.478127,0.719664,-0.015658
Car Accident ,15,0.495411,0.722339,-0.007881
Car Accident ,16,0.508373,0.747111,-0.005859
Car Accident ,17,0.485398,0.828727,-0.017768
Car Accident ,18,0.476563,0.769696,-0.013716
Car Accident ,19,0.491451,0.771998,-0.005338
Car Accident ,20,0.502778,0.792382,-0.000218
Car Accident ,0,0.595386,0.870631,-0.000000
Car Accident ,1,0.596990,0.739166,-0.005725
Car Accident ,2,0.565321,0.640894,-0.009269
Car Accident ,3,0.522070,0.585499,-0.011002
Car Accident ,4,0.490638,0.600658,-0.010985
Car Accident ,5,0.523059,0.709926,-0.017644
Car Accident ,6,0.486016,0.630434,-0.027382
Car Accident ,7,0.512165,0.632612,-0.033561
Car Accident ,8,0.531472,0.659452,-0.035767
Car Accident ,9,0.503065,0.766414,-0.016629
Car Accident ,10,0.482358,0.682528,-0.019294
Car Accident ,11,0.504681,0.684486,-0.020413
Car Accident ,12,0.517586,0.714492,-0.022372
Car Accident ,13,0.492154,0.812664,-0.014943
Car Accident ,14,0.479480,0.735929,-0.012082
Car Accident ,15,0.497327,0.737420,-0.005538
Car Accident ,16,0.509662,0.763910,-0.003807
Car Accident ,17,0.485716,0.850241,-0.013933
Car Accident ,18,0.477749,0.783449,-0.009951
Car Accident ,19,0.493778,0.784897,-0.001823
Car Accident ,20,0.505526,0.807633,0.003272
Car Accident ,0,0.601254,0.905505,-0.000000
Car Accident ,1,0.599901,0.776516,-0.004701
Car Accident ,2,0.565326,0.675614,-0.007856
Car Accident ,3,0.522273,0.620372,-0.009807
Car Accident ,4,0.489517,0.633253,-0.010030
Car Accident ,5,0.525798,0.743382,-0.015404
Car Accident ,6,0.486073,0.663472,-0.026949
Car Accident ,7,0.510990,0.660849,-0.034311
Car Accident ,8,0.531878,0.685028,-0.036607
Car Accident ,9,0.507570,0.800081,-0.015534
Car Accident ,10,0.483112,0.714096,-0.019750
Car Accident ,11,0.504247,0.712110,-0.021162
Car Accident ,12,0.519221,0.739739,-0.022901
Car Accident ,13,0.497038,0.847843,-0.015442
Car Accident ,14,0.481729,0.766307,-0.014112
Car Accident ,15,0.498873,0.766531,-0.007434
Car Accident ,16,0.512374,0.791213,-0.005217
Car Accident ,17,0.490488,0.886849,-0.016011
Car Accident ,18,0.480491,0.811547,-0.012325
Car Accident ,19,0.496803,0.813073,-0.003735
Car Accident ,20,0.509449,0.835931,0.001633
Car Accident ,0,0.610243,0.935552,-0.000000
Car Accident ,1,0.601783,0.816879,-0.008577
Car Accident ,2,0.560782,0.714383,-0.016921
Car Accident ,3,0.514393,0.659815,-0.022712
Car Accident ,4,0.480678,0.678636,-0.026297
Car Accident ,5,0.534801,0.782755,-0.034065
Car Accident ,6,0.481471,0.704948,-0.051843
Car Accident ,7,0.506311,0.709433,-0.059493
Car Accident ,8,0.530475,0.733170,-0.060697
Car Accident ,9,0.519531,0.848829,-0.034012
Car Accident ,10,0.477981,0.765982,-0.041944
Car Accident ,11,0.498370,0.767239,-0.039125
Car Accident ,12,0.517917,0.790300,-0.037894
Car Accident ,13,0.508007,0.906263,-0.033781
Car Accident ,14,0.479352,0.827170,-0.034926
Car Accident ,15,0.497123,0.830266,-0.024014
Car Accident ,16,0.513233,0.851795,-0.018946
Car Accident ,17,0.500004,0.952294,-0.034598
Car Accident ,18,0.483469,0.877687,-0.031888
Car Accident ,19,0.499725,0.880558,-0.021894
Car Accident ,20,0.511509,0.902169,-0.016035
Car Accident ,0,0.622542,0.963538,-0.000000
Car Accident ,1,0.608148,0.855269,0.003800
Car Accident ,2,0.563504,0.776750,-0.001321
Car Accident ,3,0.515759,0.749103,-0.008033
Car Accident ,4,0.482958,0.764038,-0.014538
Car Accident ,5,0.551210,0.785385,-0.017643
Car Accident ,6,0.489027,0.743635,-0.037340
Car Accident ,7,0.504235,0.754000,-0.049179
Car Accident ,8,0.530321,0.775418,-0.053022
Car Accident ,9,0.540752,0.842488,-0.025490
Car Accident ,10,0.482602,0.801747,-0.037896
Car Accident ,11,0.498609,0.805732,-0.041559
Car Accident ,12,0.523757,0.827048,-0.043343
Car Accident ,13,0.534204,0.900251,-0.032607
Car Accident ,14,0.482126,0.859721,-0.038559
Car Accident ,15,0.497211,0.862844,-0.030845
Car Accident ,16,0.518555,0.883176,-0.025948
Car Accident ,17,0.529868,0.951679,-0.039221
Car Accident ,18,0.490096,0.911344,-0.040287
Car Accident ,19,0.503996,0.912015,-0.030081
Car Accident ,20,0.521767,0.930066,-0.022668
